"['atom A', 'A no.', 'B no.', 'Distance (A)']"
"['Sr', 630, 'Ti', 1097, 3.256]"
"['Sr', 630, 'Ti', 1328, 3.388]"
"['Sr', 630, 'Ti', 1360, 3.377]"
"['Sr', 630, 'Ti', 1434, 3.378]"
"['Sr', 631, 'Ti', 1257, 3.47]"
"['Sr', 631, 'Ti', 1436, 3.298]"
"['Sr', 632, 'Ti', 1257, 3.518]"
"['Sr', 632, 'Ti', 1310, 3.398]"
"['Sr', 632, 'Ti', 1361, 3.436]"
"['Sr', 632, 'Ti', 1436, 3.449]"
"['Sr', 632, 'Ti', 1581, 3.282]"
"['Sr', 633, 'Ti', 1310, 3.433]"
"['Sr', 633, 'Ti', 1361, 3.422]"
"['Sr', 633, 'Ti', 1437, 3.343]"
"['Sr', 633, 'Ti', 1513, 3.585]"
"['Sr', 633, 'Ti', 1581, 3.312]"
"['Sr', 634, 'Ti', 1168, 3.522]"
"['Sr', 634, 'Ti', 1367, 3.397]"
"['Sr', 634, 'Ti', 1437, 3.307]"
"['Sr', 634, 'Ti', 1438, 3.473]"
"['Sr', 634, 'Ti', 1513, 3.525]"
"['Sr', 634, 'Ti', 1606, 3.696]"
"['Sr', 635, 'Ti', 1029, 3.498]"
"['Sr', 635, 'Ti', 1168, 3.398]"
"['Sr', 635, 'Ti', 1367, 3.408]"
"['Sr', 635, 'Ti', 1430, 3.313]"
"['Sr', 635, 'Ti', 1438, 3.47]"
"['Sr', 635, 'Ti', 1439, 3.445]"
"['Sr', 635, 'Ti', 1488, 3.362]"
"['Sr', 635, 'Ti', 1606, 3.601]"
"['Sr', 636, 'Ti', 1029, 3.557]"
"['Sr', 636, 'Ti', 1228, 3.218]"
"['Sr', 636, 'Ti', 1268, 3.623]"
"['Sr', 636, 'Ti', 1430, 3.059]"
"['Sr', 636, 'Ti', 1431, 3.262]"
"['Sr', 636, 'Ti', 1439, 3.528]"
"['Sr', 636, 'Ti', 1488, 3.429]"
"['Sr', 637, 'Ti', 1228, 3.435]"
"['Sr', 637, 'Ti', 1268, 3.3]"
"['Sr', 637, 'Ti', 1431, 3.393]"
"['Sr', 637, 'Ti', 1432, 3.476]"
"['Sr', 638, 'Ti', 1365, 3.304]"
"['Sr', 638, 'Ti', 1432, 3.356]"
"['Sr', 639, 'Ti', 1335, 3.347]"
"['Sr', 639, 'Ti', 1365, 3.468]"
"['Sr', 639, 'Ti', 1434, 3.452]"
"['Sr', 640, 'Ti', 1097, 3.347]"
"['Sr', 640, 'Ti', 1335, 3.455]"
"['Sr', 640, 'Ti', 1434, 3.46]"
"['Sr', 641, 'Ti', 1451, 3.294]"
"['Sr', 642, 'Ti', 1013, 3.402]"
"['Sr', 642, 'Ti', 1373, 3.289]"
"['Sr', 642, 'Ti', 1436, 3.585]"
"['Sr', 642, 'Ti', 1444, 3.584]"
"['Sr', 642, 'Ti', 1445, 3.392]"
"['Sr', 642, 'Ti', 1581, 3.398]"
"['Sr', 643, 'Ti', 1373, 3.482]"
"['Sr', 643, 'Ti', 1374, 3.416]"
"['Sr', 643, 'Ti', 1437, 3.415]"
"['Sr', 643, 'Ti', 1445, 3.466]"
"['Sr', 643, 'Ti', 1581, 3.335]"
"['Sr', 644, 'Ti', 1367, 3.466]"
"['Sr', 644, 'Ti', 1374, 3.345]"
"['Sr', 644, 'Ti', 1375, 3.415]"
"['Sr', 644, 'Ti', 1437, 3.436]"
"['Sr', 644, 'Ti', 1438, 3.48]"
"['Sr', 644, 'Ti', 1446, 3.404]"
"['Sr', 645, 'Ti', 1367, 3.569]"
"['Sr', 645, 'Ti', 1375, 3.231]"
"['Sr', 645, 'Ti', 1376, 3.382]"
"['Sr', 645, 'Ti', 1438, 3.367]"
"['Sr', 645, 'Ti', 1439, 3.609]"
"['Sr', 645, 'Ti', 1446, 3.043]"
"['Sr', 645, 'Ti', 1488, 3.68]"
"['Sr', 645, 'Ti', 1570, 3.256]"
"['Sr', 646, 'Ti', 1268, 3.493]"
"['Sr', 646, 'Ti', 1376, 3.283]"
"['Sr', 646, 'Ti', 1377, 3.344]"
"['Sr', 646, 'Ti', 1439, 3.389]"
"['Sr', 646, 'Ti', 1488, 3.39]"
"['Sr', 646, 'Ti', 1570, 3.372]"
"['Sr', 647, 'Ti', 1268, 3.335]"
"['Sr', 647, 'Ti', 1377, 3.385]"
"['Sr', 649, 'Ti', 1335, 3.398]"
"['Sr', 649, 'Ti', 1450, 3.358]"
"['Sr', 650, 'Ti', 1335, 3.461]"
"['Sr', 650, 'Ti', 1450, 3.399]"
"['Sr', 650, 'Ti', 1451, 3.34]"
"['Sr', 651, 'Ti', 1451, 3.429]"
"['Sr', 652, 'Ti', 1013, 3.524]"
"['Sr', 652, 'Ti', 1211, 3.524]"
"['Sr', 652, 'Ti', 1373, 3.52]"
"['Sr', 652, 'Ti', 1444, 3.391]"
"['Sr', 652, 'Ti', 1445, 3.493]"
"['Sr', 652, 'Ti', 1452, 3.25]"
"['Sr', 652, 'Ti', 1665, 3.298]"
"['Sr', 653, 'Ti', 1211, 3.375]"
"['Sr', 653, 'Ti', 1373, 3.429]"
"['Sr', 653, 'Ti', 1374, 3.558]"
"['Sr', 653, 'Ti', 1381, 3.004]"
"['Sr', 653, 'Ti', 1416, 3.594]"
"['Sr', 653, 'Ti', 1445, 3.35]"
"['Sr', 653, 'Ti', 1452, 3.258]"
"['Sr', 654, 'Ti', 1374, 3.52]"
"['Sr', 654, 'Ti', 1375, 3.534]"
"['Sr', 654, 'Ti', 1381, 2.966]"
"['Sr', 654, 'Ti', 1388, 3.314]"
"['Sr', 654, 'Ti', 1416, 3.52]"
"['Sr', 654, 'Ti', 1446, 3.504]"
"['Sr', 654, 'Ti', 1454, 3.378]"
"['Sr', 655, 'Ti', 1375, 3.479]"
"['Sr', 655, 'Ti', 1376, 3.682]"
"['Sr', 655, 'Ti', 1383, 3.22]"
"['Sr', 655, 'Ti', 1388, 3.198]"
"['Sr', 655, 'Ti', 1446, 3.541]"
"['Sr', 655, 'Ti', 1454, 3.112]"
"['Sr', 655, 'Ti', 1455, 3.246]"
"['Sr', 655, 'Ti', 1570, 3.521]"
"['Sr', 656, 'Ti', 1376, 3.491]"
"['Sr', 656, 'Ti', 1377, 3.445]"
"['Sr', 656, 'Ti', 1383, 3.357]"
"['Sr', 656, 'Ti', 1455, 3.293]"
"['Sr', 656, 'Ti', 1570, 3.398]"
"['Sr', 657, 'Ti', 1377, 3.385]"
"['Sr', 658, 'Ti', 1385, 3.343]"
"['Sr', 659, 'Ti', 1263, 3.34]"
"['Sr', 659, 'Ti', 1385, 3.524]"
"['Sr', 659, 'Ti', 1450, 3.417]"
"['Sr', 659, 'Ti', 1457, 3.374]"
"['Sr', 660, 'Ti', 1263, 3.424]"
"['Sr', 660, 'Ti', 1450, 3.505]"
"['Sr', 660, 'Ti', 1451, 3.453]"
"['Sr', 660, 'Ti', 1457, 3.476]"
"['Sr', 661, 'Ti', 1394, 3.444]"
"['Sr', 661, 'Ti', 1466, 3.405]"
"['Sr', 662, 'Ti', 1211, 3.376]"
"['Sr', 662, 'Ti', 1389, 3.526]"
"['Sr', 662, 'Ti', 1452, 3.388]"
"['Sr', 662, 'Ti', 1458, 3.389]"
"['Sr', 662, 'Ti', 1647, 3.397]"
"['Sr', 662, 'Ti', 1665, 3.446]"
"['Sr', 663, 'Ti', 1211, 3.426]"
"['Sr', 663, 'Ti', 1381, 3.402]"
"['Sr', 663, 'Ti', 1389, 3.423]"
"['Sr', 663, 'Ti', 1390, 3.394]"
"['Sr', 663, 'Ti', 1416, 3.198]"
"['Sr', 663, 'Ti', 1452, 3.47]"
"['Sr', 663, 'Ti', 1459, 3.788]"
"['Sr', 664, 'Ti', 1060, 3.771]"
"['Sr', 664, 'Ti', 1381, 3.485]"
"['Sr', 664, 'Ti', 1388, 3.358]"
"['Sr', 664, 'Ti', 1390, 3.48]"
"['Sr', 664, 'Ti', 1416, 3.434]"
"['Sr', 664, 'Ti', 1454, 3.364]"
"['Sr', 664, 'Ti', 1459, 3.575]"
"['Sr', 664, 'Ti', 1594, 3.155]"
"['Sr', 665, 'Ti', 1060, 3.286]"
"['Sr', 665, 'Ti', 1383, 3.598]"
"['Sr', 665, 'Ti', 1388, 3.823]"
"['Sr', 665, 'Ti', 1391, 3.331]"
"['Sr', 665, 'Ti', 1454, 3.505]"
"['Sr', 665, 'Ti', 1455, 3.526]"
"['Sr', 665, 'Ti', 1461, 3.299]"
"['Sr', 665, 'Ti', 1594, 3.298]"
"['Sr', 666, 'Ti', 1173, 2.96]"
"['Sr', 666, 'Ti', 1383, 3.785]"
"['Sr', 666, 'Ti', 1391, 3.376]"
"['Sr', 666, 'Ti', 1455, 3.591]"
"['Sr', 666, 'Ti', 1461, 3.349]"
"['Sr', 666, 'Ti', 1462, 2.952]"
"['Sr', 667, 'Ti', 1173, 3.443]"
"['Sr', 667, 'Ti', 1462, 3.348]"
"['Sr', 667, 'Ti', 1463, 3.614]"
"['Sr', 668, 'Ti', 1385, 3.535]"
"['Sr', 668, 'Ti', 1393, 3.365]"
"['Sr', 668, 'Ti', 1463, 3.687]"
"['Sr', 668, 'Ti', 1464, 3.409]"
"['Sr', 669, 'Ti', 1263, 3.462]"
"['Sr', 669, 'Ti', 1385, 3.5]"
"['Sr', 669, 'Ti', 1393, 3.412]"
"['Sr', 669, 'Ti', 1457, 3.468]"
"['Sr', 669, 'Ti', 1464, 3.49]"
"['Sr', 669, 'Ti', 1465, 3.292]"
"['Sr', 670, 'Ti', 1263, 3.48]"
"['Sr', 670, 'Ti', 1394, 3.511]"
"['Sr', 670, 'Ti', 1457, 3.387]"
"['Sr', 670, 'Ti', 1465, 3.314]"
"['Sr', 670, 'Ti', 1466, 3.489]"
"['Sr', 671, 'Ti', 1395, 3.33]"
"['Sr', 671, 'Ti', 1443, 3.677]"
"['Sr', 671, 'Ti', 1458, 3.315]"
"['Sr', 671, 'Ti', 1647, 3.472]"
"['Sr', 672, 'Ti', 1389, 3.53]"
"['Sr', 672, 'Ti', 1395, 3.69]"
"['Sr', 672, 'Ti', 1396, 3.721]"
"['Sr', 672, 'Ti', 1443, 3.436]"
"['Sr', 672, 'Ti', 1458, 3.311]"
"['Sr', 672, 'Ti', 1467, 3.559]"
"['Sr', 672, 'Ti', 1647, 3.693]"
"['Sr', 673, 'Ti', 1389, 3.394]"
"['Sr', 673, 'Ti', 1390, 3.425]"
"['Sr', 673, 'Ti', 1396, 3.477]"
"['Sr', 673, 'Ti', 1397, 3.503]"
"['Sr', 673, 'Ti', 1459, 3.43]"
"['Sr', 673, 'Ti', 1467, 3.225]"
"['Sr', 673, 'Ti', 1468, 3.842]"
"['Sr', 674, 'Ti', 1060, 3.435]"
"['Sr', 674, 'Ti', 1390, 3.572]"
"['Sr', 674, 'Ti', 1397, 3.455]"
"['Sr', 674, 'Ti', 1398, 3.129]"
"['Sr', 674, 'Ti', 1459, 2.953]"
"['Sr', 674, 'Ti', 1468, 3.29]"
"['Sr', 674, 'Ti', 1469, 3.554]"
"['Sr', 674, 'Ti', 1594, 3.596]"
"['Sr', 675, 'Ti', 1060, 3.312]"
"['Sr', 675, 'Ti', 1391, 3.326]"
"['Sr', 675, 'Ti', 1398, 3.24]"
"['Sr', 675, 'Ti', 1399, 3.289]"
"['Sr', 675, 'Ti', 1461, 3.486]"
"['Sr', 675, 'Ti', 1469, 3.39]"
"['Sr', 675, 'Ti', 1470, 3.286]"
"['Sr', 675, 'Ti', 1594, 3.818]"
"['Sr', 676, 'Ti', 1173, 3.526]"
"['Sr', 676, 'Ti', 1391, 3.336]"
"['Sr', 676, 'Ti', 1399, 3.469]"
"['Sr', 676, 'Ti', 1461, 3.344]"
"['Sr', 676, 'Ti', 1462, 3.702]"
"['Sr', 676, 'Ti', 1470, 3.232]"
"['Sr', 676, 'Ti', 1471, 2.957]"
"['Sr', 676, 'Ti', 1653, 3.28]"
"['Sr', 677, 'Ti', 1173, 3.434]"
"['Sr', 677, 'Ti', 1400, 3.377]"
"['Sr', 677, 'Ti', 1462, 3.564]"
"['Sr', 677, 'Ti', 1463, 3.525]"
"['Sr', 677, 'Ti', 1471, 3.278]"
"['Sr', 677, 'Ti', 1472, 3.544]"
"['Sr', 677, 'Ti', 1653, 3.387]"
"['Sr', 678, 'Ti', 1141, 3.392]"
"['Sr', 678, 'Ti', 1393, 3.433]"
"['Sr', 678, 'Ti', 1400, 3.521]"
"['Sr', 678, 'Ti', 1401, 3.372]"
"['Sr', 678, 'Ti', 1463, 3.632]"
"['Sr', 678, 'Ti', 1464, 3.474]"
"['Sr', 678, 'Ti', 1472, 3.467]"
"['Sr', 679, 'Ti', 1026, 3.507]"
"['Sr', 679, 'Ti', 1141, 3.445]"
"['Sr', 679, 'Ti', 1393, 3.394]"
"['Sr', 679, 'Ti', 1401, 3.419]"
"['Sr', 679, 'Ti', 1464, 3.359]"
"['Sr', 679, 'Ti', 1465, 3.264]"
"['Sr', 679, 'Ti', 1473, 3.394]"
"['Sr', 680, 'Ti', 1026, 3.398]"
"['Sr', 680, 'Ti', 1244, 3.531]"
"['Sr', 680, 'Ti', 1394, 3.413]"
"['Sr', 680, 'Ti', 1402, 3.461]"
"['Sr', 680, 'Ti', 1465, 3.373]"
"['Sr', 680, 'Ti', 1466, 3.442]"
"['Sr', 680, 'Ti', 1473, 3.407]"
"['Sr', 681, 'Ti', 1395, 3.335]"
"['Sr', 681, 'Ti', 1403, 3.501]"
"['Sr', 681, 'Ti', 1443, 3.552]"
"['Sr', 681, 'Ti', 1474, 3.107]"
"['Sr', 682, 'Ti', 1267, 3.6]"
"['Sr', 682, 'Ti', 1395, 3.557]"
"['Sr', 682, 'Ti', 1396, 3.633]"
"['Sr', 682, 'Ti', 1403, 3.848]"
"['Sr', 682, 'Ti', 1443, 3.248]"
"['Sr', 682, 'Ti', 1467, 3.482]"
"['Sr', 682, 'Ti', 1474, 3.275]"
"['Sr', 682, 'Ti', 1475, 3.587]"
"['Sr', 683, 'Ti', 1213, 3.423]"
"['Sr', 683, 'Ti', 1267, 3.159]"
"['Sr', 683, 'Ti', 1396, 3.743]"
"['Sr', 683, 'Ti', 1397, 3.566]"
"['Sr', 683, 'Ti', 1405, 3.494]"
"['Sr', 683, 'Ti', 1467, 3.196]"
"['Sr', 683, 'Ti', 1468, 3.767]"
"['Sr', 683, 'Ti', 1475, 3.088]"
"['Sr', 684, 'Ti', 1213, 3.273]"
"['Sr', 684, 'Ti', 1397, 3.422]"
"['Sr', 684, 'Ti', 1398, 3.682]"
"['Sr', 684, 'Ti', 1405, 3.062]"
"['Sr', 684, 'Ti', 1406, 3.647]"
"['Sr', 684, 'Ti', 1468, 3.361]"
"['Sr', 684, 'Ti', 1469, 3.163]"
"['Sr', 684, 'Ti', 1698, 2.965]"
"['Sr', 685, 'Ti', 1392, 3.384]"
"['Sr', 685, 'Ti', 1398, 3.644]"
"['Sr', 685, 'Ti', 1399, 3.053]"
"['Sr', 685, 'Ti', 1406, 3.03]"
"['Sr', 685, 'Ti', 1469, 3.365]"
"['Sr', 685, 'Ti', 1470, 3.367]"
"['Sr', 685, 'Ti', 1477, 3.393]"
"['Sr', 685, 'Ti', 1698, 3.648]"
"['Sr', 686, 'Ti', 1392, 3.438]"
"['Sr', 686, 'Ti', 1399, 3.345]"
"['Sr', 686, 'Ti', 1407, 3.173]"
"['Sr', 686, 'Ti', 1470, 3.13]"
"['Sr', 686, 'Ti', 1471, 3.335]"
"['Sr', 686, 'Ti', 1477, 3.117]"
"['Sr', 686, 'Ti', 1478, 3.384]"
"['Sr', 686, 'Ti', 1653, 3.449]"
"['Sr', 687, 'Ti', 1400, 3.547]"
"['Sr', 687, 'Ti', 1407, 2.96]"
"['Sr', 687, 'Ti', 1408, 3.293]"
"['Sr', 687, 'Ti', 1471, 3.753]"
"['Sr', 687, 'Ti', 1472, 3.358]"
"['Sr', 687, 'Ti', 1478, 3.749]"
"['Sr', 687, 'Ti', 1479, 3.845]"
"['Sr', 687, 'Ti', 1653, 3.265]"
"['Sr', 688, 'Ti', 1141, 3.332]"
"['Sr', 688, 'Ti', 1400, 3.846]"
"['Sr', 688, 'Ti', 1401, 3.455]"
"['Sr', 688, 'Ti', 1408, 3.177]"
"['Sr', 688, 'Ti', 1472, 3.056]"
"['Sr', 688, 'Ti', 1479, 3.61]"
"['Sr', 688, 'Ti', 1480, 3.77]"
"['Sr', 689, 'Ti', 1026, 3.489]"
"['Sr', 689, 'Ti', 1141, 3.376]"
"['Sr', 689, 'Ti', 1253, 3.457]"
"['Sr', 689, 'Ti', 1401, 3.61]"
"['Sr', 689, 'Ti', 1473, 3.171]"
"['Sr', 689, 'Ti', 1480, 3.214]"
"['Sr', 689, 'Ti', 1481, 3.673]"
"['Sr', 690, 'Ti', 1026, 3.812]"
"['Sr', 690, 'Ti', 1122, 2.964]"
"['Sr', 690, 'Ti', 1244, 3.373]"
"['Sr', 690, 'Ti', 1253, 3.607]"
"['Sr', 690, 'Ti', 1402, 3.839]"
"['Sr', 690, 'Ti', 1473, 3.201]"
"['Sr', 690, 'Ti', 1481, 3.347]"
"['Sr', 691, 'Ti', 1089, 3.18]"
"['Sr', 691, 'Ti', 1122, 3.161]"
"['Sr', 691, 'Ti', 1441, 3.766]"
"['Sr', 692, 'Ti', 1256, 3.832]"
"['Sr', 692, 'Ti', 1267, 3.39]"
"['Sr', 692, 'Ti', 1403, 3.58]"
"['Sr', 692, 'Ti', 1474, 2.957]"
"['Sr', 692, 'Ti', 1475, 3.458]"
"['Sr', 692, 'Ti', 1482, 3.269]"
"['Sr', 693, 'Ti', 1213, 3.437]"
"['Sr', 693, 'Ti', 1256, 3.334]"
"['Sr', 693, 'Ti', 1267, 2.973]"
"['Sr', 693, 'Ti', 1405, 3.322]"
"['Sr', 693, 'Ti', 1412, 3.541]"
"['Sr', 693, 'Ti', 1475, 3.438]"
"['Sr', 693, 'Ti', 1482, 3.479]"
"['Sr', 693, 'Ti', 1483, 3.235]"
"['Sr', 694, 'Ti', 1213, 3.191]"
"['Sr', 694, 'Ti', 1405, 2.952]"
"['Sr', 694, 'Ti', 1406, 3.759]"
"['Sr', 694, 'Ti', 1411, 3.165]"
"['Sr', 694, 'Ti', 1412, 3.782]"
"['Sr', 694, 'Ti', 1483, 3.633]"
"['Sr', 694, 'Ti', 1484, 3.131]"
"['Sr', 694, 'Ti', 1698, 3.213]"
"['Sr', 695, 'Ti', 1392, 3.664]"
"['Sr', 695, 'Ti', 1406, 3.093]"
"['Sr', 695, 'Ti', 1411, 3.007]"
"['Sr', 695, 'Ti', 1413, 3.848]"
"['Sr', 695, 'Ti', 1477, 3.347]"
"['Sr', 695, 'Ti', 1484, 3.511]"
"['Sr', 695, 'Ti', 1485, 3.167]"
"['Sr', 695, 'Ti', 1698, 3.271]"
"['Sr', 696, 'Ti', 1392, 3.374]"
"['Sr', 696, 'Ti', 1407, 3.319]"
"['Sr', 696, 'Ti', 1413, 3.079]"
"['Sr', 696, 'Ti', 1414, 2.956]"
"['Sr', 696, 'Ti', 1477, 3.398]"
"['Sr', 696, 'Ti', 1478, 3.684]"
"['Sr', 696, 'Ti', 1485, 3.006]"
"['Sr', 696, 'Ti', 1486, 3.552]"
"['Sr', 697, 'Ti', 1407, 2.956]"
"['Sr', 697, 'Ti', 1408, 3.422]"
"['Sr', 697, 'Ti', 1414, 2.954]"
"['Sr', 697, 'Ti', 1415, 3.191]"
"['Sr', 697, 'Ti', 1478, 3.552]"
"['Sr', 697, 'Ti', 1479, 3.713]"
"['Sr', 697, 'Ti', 1486, 3.703]"
"['Sr', 697, 'Ti', 1487, 3.468]"
"['Sr', 698, 'Ti', 1408, 2.973]"
"['Sr', 698, 'Ti', 1415, 3.37]"
"['Sr', 698, 'Ti', 1479, 3.026]"
"['Sr', 698, 'Ti', 1480, 3.846]"
"['Sr', 698, 'Ti', 1487, 3.314]"
"['Sr', 698, 'Ti', 1568, 3.795]"
"['Sr', 699, 'Ti', 1253, 3.4]"
"['Sr', 699, 'Ti', 1294, 3.575]"
"['Sr', 699, 'Ti', 1480, 3.346]"
"['Sr', 699, 'Ti', 1481, 3.467]"
"['Sr', 699, 'Ti', 1568, 3.439]"
"['Sr', 700, 'Ti', 1089, 3.133]"
"['Sr', 700, 'Ti', 1122, 3.531]"
"['Sr', 700, 'Ti', 1253, 3.391]"
"['Sr', 700, 'Ti', 1294, 3.27]"
"['Sr', 700, 'Ti', 1441, 3.579]"
"['Sr', 700, 'Ti', 1481, 3.228]"
"['Sr', 701, 'Ti', 1555, 3.322]"
"['Sr', 702, 'Ti', 1482, 3.48]"
"['Sr', 702, 'Ti', 1555, 3.253]"
"['Sr', 702, 'Ti', 1556, 3.239]"
"['Sr', 703, 'Ti', 1418, 3.089]"
"['Sr', 703, 'Ti', 1490, 3.279]"
"['Sr', 703, 'Ti', 1491, 3.333]"
"['Sr', 704, 'Ti', 1483, 3.564]"
"['Sr', 704, 'Ti', 1484, 3.325]"
"['Sr', 704, 'Ti', 1557, 2.958]"
"['Sr', 704, 'Ti', 1558, 3.412]"
"['Sr', 705, 'Ti', 1484, 3.254]"
"['Sr', 705, 'Ti', 1485, 3.788]"
"['Sr', 705, 'Ti', 1558, 3.419]"
"['Sr', 705, 'Ti', 1559, 3.42]"
"['Sr', 706, 'Ti', 1227, 3.453]"
"['Sr', 706, 'Ti', 1366, 3.442]"
"['Sr', 706, 'Ti', 1420, 2.954]"
"['Sr', 706, 'Ti', 1493, 3.466]"
"['Sr', 707, 'Ti', 1227, 3.321]"
"['Sr', 707, 'Ti', 1366, 3.408]"
"['Sr', 707, 'Ti', 1421, 2.991]"
"['Sr', 707, 'Ti', 1494, 3.249]"
"['Sr', 708, 'Ti', 1487, 3.833]"
"['Sr', 708, 'Ti', 1561, 3.849]"
"['Sr', 708, 'Ti', 1562, 3.382]"
"['Sr', 709, 'Ti', 1166, 3.32]"
"['Sr', 709, 'Ti', 1562, 3.823]"
"['Sr', 710, 'Ti', 1089, 3.364]"
"['Sr', 710, 'Ti', 1166, 3.331]"
"['Sr', 710, 'Ti', 1563, 3.649]"
"['Sr', 711, 'Ti', 1128, 3.308]"
"['Sr', 711, 'Ti', 1363, 3.516]"
"['Sr', 711, 'Ti', 1498, 3.509]"
"['Sr', 712, 'Ti', 1128, 3.781]"
"['Sr', 712, 'Ti', 1363, 3.399]"
"['Sr', 712, 'Ti', 1425, 3.405]"
"['Sr', 712, 'Ti', 1490, 3.645]"
"['Sr', 712, 'Ti', 1498, 3.461]"
"['Sr', 713, 'Ti', 1092, 3.412]"
"['Sr', 713, 'Ti', 1418, 3.553]"
"['Sr', 713, 'Ti', 1425, 3.144]"
"['Sr', 713, 'Ti', 1490, 3.464]"
"['Sr', 713, 'Ti', 1491, 3.594]"
"['Sr', 713, 'Ti', 1500, 3.391]"
"['Sr', 714, 'Ti', 1092, 3.22]"
"['Sr', 714, 'Ti', 1369, 3.576]"
"['Sr', 714, 'Ti', 1418, 3.227]"
"['Sr', 714, 'Ti', 1419, 3.826]"
"['Sr', 714, 'Ti', 1491, 3.443]"
"['Sr', 714, 'Ti', 1492, 3.235]"
"['Sr', 714, 'Ti', 1500, 3.37]"
"['Sr', 714, 'Ti', 1522, 3.523]"
"['Sr', 715, 'Ti', 1369, 3.291]"
"['Sr', 715, 'Ti', 1419, 3.441]"
"['Sr', 715, 'Ti', 1420, 3.151]"
"['Sr', 715, 'Ti', 1427, 3.527]"
"['Sr', 715, 'Ti', 1492, 3.061]"
"['Sr', 715, 'Ti', 1493, 3.335]"
"['Sr', 715, 'Ti', 1522, 3.711]"
"['Sr', 715, 'Ti', 1655, 3.403]"
"['Sr', 716, 'Ti', 1182, 3.496]"
"['Sr', 716, 'Ti', 1227, 3.621]"
"['Sr', 716, 'Ti', 1366, 3.724]"
"['Sr', 716, 'Ti', 1420, 2.964]"
"['Sr', 716, 'Ti', 1427, 3.01]"
"['Sr', 716, 'Ti', 1428, 3.78]"
"['Sr', 716, 'Ti', 1493, 3.425]"
"['Sr', 716, 'Ti', 1655, 3.712]"
"['Sr', 717, 'Ti', 1182, 3.43]"
"['Sr', 717, 'Ti', 1227, 2.953]"
"['Sr', 717, 'Ti', 1366, 3.384]"
"['Sr', 717, 'Ti', 1421, 3.443]"
"['Sr', 717, 'Ti', 1428, 3.234]"
"['Sr', 717, 'Ti', 1494, 3.658]"
"['Sr', 717, 'Ti', 1609, 3.615]"
"['Sr', 718, 'Ti', 1421, 2.954]"
"['Sr', 718, 'Ti', 1494, 2.983]"
"['Sr', 718, 'Ti', 1499, 3.493]"
"['Sr', 718, 'Ti', 1503, 3.609]"
"['Sr', 718, 'Ti', 1609, 3.434]"
"['Sr', 719, 'Ti', 1176, 3.634]"
"['Sr', 719, 'Ti', 1328, 3.765]"
"['Sr', 719, 'Ti', 1422, 3.339]"
"['Sr', 719, 'Ti', 1499, 3.173]"
"['Sr', 719, 'Ti', 1503, 3.04]"
"['Sr', 719, 'Ti', 1504, 3.611]"
"['Sr', 720, 'Ti', 1112, 3.274]"
"['Sr', 720, 'Ti', 1176, 3.577]"
"['Sr', 720, 'Ti', 1197, 3.361]"
"['Sr', 720, 'Ti', 1328, 3.485]"
"['Sr', 720, 'Ti', 1422, 3.463]"
"['Sr', 720, 'Ti', 1497, 3.499]"
"['Sr', 720, 'Ti', 1504, 3.439]"
"['Sr', 721, 'Ti', 1257, 3.355]"
"['Sr', 721, 'Ti', 1363, 3.445]"
"['Sr', 721, 'Ti', 1498, 3.213]"
"['Sr', 722, 'Ti', 1257, 3.39]"
"['Sr', 722, 'Ti', 1310, 3.509]"
"['Sr', 722, 'Ti', 1363, 3.417]"
"['Sr', 722, 'Ti', 1425, 3.663]"
"['Sr', 722, 'Ti', 1435, 3.327]"
"['Sr', 722, 'Ti', 1498, 3.216]"
"['Sr', 723, 'Ti', 1092, 3.715]"
"['Sr', 723, 'Ti', 1310, 3.478]"
"['Sr', 723, 'Ti', 1425, 3.288]"
"['Sr', 723, 'Ti', 1435, 3.11]"
"['Sr', 723, 'Ti', 1500, 3.447]"
"['Sr', 723, 'Ti', 1505, 3.332]"
"['Sr', 723, 'Ti', 1513, 3.11]"
"['Sr', 724, 'Ti', 1092, 3.391]"
"['Sr', 724, 'Ti', 1168, 3.357]"
"['Sr', 724, 'Ti', 1369, 3.575]"
"['Sr', 724, 'Ti', 1500, 3.414]"
"['Sr', 724, 'Ti', 1505, 3.535]"
"['Sr', 724, 'Ti', 1507, 3.091]"
"['Sr', 724, 'Ti', 1513, 3.363]"
"['Sr', 724, 'Ti', 1522, 3.225]"
"['Sr', 725, 'Ti', 1168, 3.287]"
"['Sr', 725, 'Ti', 1369, 3.454]"
"['Sr', 725, 'Ti', 1427, 3.667]"
"['Sr', 725, 'Ti', 1430, 3.816]"
"['Sr', 725, 'Ti', 1506, 3.621]"
"['Sr', 725, 'Ti', 1507, 3.45]"
"['Sr', 725, 'Ti', 1522, 3.404]"
"['Sr', 725, 'Ti', 1655, 3.199]"
"['Sr', 726, 'Ti', 1182, 3.401]"
"['Sr', 726, 'Ti', 1427, 3.297]"
"['Sr', 726, 'Ti', 1428, 3.569]"
"['Sr', 726, 'Ti', 1430, 3.283]"
"['Sr', 726, 'Ti', 1431, 3.664]"
"['Sr', 726, 'Ti', 1506, 3.152]"
"['Sr', 726, 'Ti', 1655, 3.499]"
"['Sr', 727, 'Ti', 1182, 3.366]"
"['Sr', 727, 'Ti', 1428, 2.956]"
"['Sr', 727, 'Ti', 1431, 3.661]"
"['Sr', 727, 'Ti', 1432, 3.692]"
"['Sr', 727, 'Ti', 1609, 3.392]"
"['Sr', 728, 'Ti', 1365, 3.542]"
"['Sr', 728, 'Ti', 1432, 3.496]"
